time,trend,volume
2017-04-10 18:45:02,Michael Pineda,
2017-04-10 18:45:02,#PascoaLuanCacauShowDia10,53202
2017-04-10 18:45:02,#KXIPvRCB,32399
2017-04-10 18:45:02,#TekMilletEvet,22496
2017-04-10 18:45:02,#FelizLunes,55639
2017-04-10 18:45:02,#ConflictoDocente,13866
2017-04-10 18:45:02,#CamOnSeventeen,16067
2017-04-10 18:45:02,#Quotidien,
2017-04-10 18:45:02,#EnVacacionesNadie,
2017-04-10 18:45:02,#NationalLibraryWeek,
2017-04-10 18:45:02,#BrokenVows,
2017-04-10 18:45:02,#Sense8,13496
2017-04-10 18:45:02,#Consip,
2017-04-10 18:45:02,#MusicMonday,
2017-04-10 18:45:02,#350ContraLaDictadura,
2017-04-10 18:55:10,San Bernardino,77914
2017-04-10 18:55:10,#NationalSiblingsDay,82802
2017-04-10 18:55:10,#ThorRagnarok,219416
2017-04-10 18:55:10,United,953048
2017-04-10 18:55:10,Enem,118076
2017-04-10 18:55:10,#BBMAs,223092
2017-04-10 18:55:10,#10Abr,146058
2017-04-10 18:55:10,Mundial 2026,
2017-04-10 18:55:10,Michael Pineda,
2017-04-10 18:55:10,Galatasaray,39405
2017-04-10 18:55:10,R$82,00,32222
2017-04-10 18:55:10,El Rosal,42068
2017-04-10 18:55:10,Camp Rock 3,17669
2017-04-10 18:55:10,Claudio Ranieri,
2017-04-10 18:55:10,Semih Kaya,
2017-04-10 18:55:10,Margarita Isabel,
2017-04-10 18:55:10,Mustafa Pektemek,
2017-04-10 18:55:10,#PascoaLuanCacauShowDia10,54478
2017-04-10 18:55:10,#TekMilletEvet,24196
2017-04-10 18:55:10,#KXIPvRCB,32611
2017-04-10 18:55:10,#FelizLunes,56438
2017-04-10 18:55:10,#ConflictoDocente,14459
2017-04-10 18:55:10,#Quotidien,
2017-04-10 18:55:10,#CamOnSeventeen,16354
2017-04-10 18:55:10,#EnVacacionesNadie,
2017-04-10 18:55:10,#NationalLibraryWeek,
2017-04-10 18:55:10,#Sense8,13636
2017-04-10 18:55:10,#BrokenVows,
2017-04-10 18:55:10,#Consip,
2017-04-10 18:55:10,#MusicMonday,
2017-04-10 18:55:10,#FoireduTrone,13765
2017-04-10 19:05:06,San Bernardino,86271
2017-04-10 19:05:06,#NationalSiblingsDay,86311
2017-04-10 19:05:06,#ThorRagnarok,221890
2017-04-10 19:05:06,United,970468
2017-04-10 19:05:06,Enem,120577
2017-04-10 19:05:06,#BBMAs,227359
2017-04-10 19:05:06,#10Abr,152626
2017-04-10 19:05:06,Mundial 2026,
2017-04-10 19:05:06,Michael Pineda,
2017-04-10 19:05:06,Galatasaray,45313
2017-04-10 19:05:06,R$82,00,33507
2017-04-10 19:05:06,El Rosal,46894
2017-04-10 19:05:06,Camp Rock 3,18703
2017-04-10 19:05:06,Claudio Ranieri,
2017-04-10 19:05:06,Margarita Isabel,
2017-04-10 19:05:06,Semih Kaya,
2017-04-10 19:05:06,#UniversityChallenge,
2017-04-10 19:05:06,#TekMilletEvet,25676
2017-04-10 19:05:06,#PascoaLuanCacauShowDia10,55770
2017-04-10 19:05:06,#FelizLunes,57212
2017-04-10 19:05:06,#KXIPvRCB,32776
2017-04-10 19:05:06,#ConflictoDocente,14917
2017-04-10 19:05:06,#Quotidien,
2017-04-10 19:05:06,#CamOnSeventeen,16628
2017-04-10 19:05:06,#EnVacacionesNadie,
2017-04-10 19:05:06,#NationalLibraryWeek,
2017-04-10 19:05:06,#Consip,
2017-04-10 19:05:06,#Sense8,13767
2017-04-10 19:05:06,#BrokenVows,
2017-04-10 19:05:06,#CRYARS,
2017-04-10 19:05:06,#PelisConFiera,
2017-04-10 19:15:09,San Bernardino,93276
2017-04-10 19:15:09,#NationalSiblingsDay,89595
2017-04-10 19:15:09,#UniversityChallenge,
2017-04-10 19:15:09,United,995693
2017-04-10 19:15:09,#ThorRagnarok,224437
2017-04-10 19:15:09,Enem,123340
2017-04-10 19:15:09,Mundial 2026,
2017-04-10 19:15:09,#10Abr,159511
2017-04-10 19:15:09,Michael Pineda,
2017-04-10 19:15:09,Galatasaray,49945
2017-04-10 19:15:09,R$82,00,34790
2017-04-10 19:15:09,Pulitzer,
2017-04-10 19:15:09,El Rosal,51421
2017-04-10 19:15:09,Camp Rock 3,19702
2017-04-10 19:15:09,Claudio Ranieri,
2017-04-10 19:15:09,Margarita Isabel,
2017-04-10 19:15:09,Semih Kaya,
2017-04-10 19:15:09,#BBMAs,232363
2017-04-10 19:15:09,#TekMilletEvet,26505
2017-04-10 19:15:09,#PascoaLuanCacauShowDia10,57233
2017-04-10 19:15:09,#FelizLunes,57930
2017-04-10 19:15:09,#ConflictoDocente,15447
2017-04-10 19:15:09,#KXIPvRCB,32908
2017-04-10 19:15:09,#Quotidien,
2017-04-10 19:15:09,#CRYARS,
2017-04-10 19:15:09,#CamOnSeventeen,16935
2017-04-10 19:15:09,#NationalLibraryWeek,
2017-04-10 19:15:09,#EnVacacionesNadie,
2017-04-10 19:15:09,#Consip,
2017-04-10 19:15:09,#PelisConFiera,
2017-04-10 19:15:09,#BrokenVows,
2017-04-10 19:25:05,San Bernardino,99052
2017-04-10 19:25:05,#NationalSiblingsDay,92651
2017-04-10 19:25:05,#UniversityChallenge,
2017-04-10 19:25:05,United,1020611
2017-04-10 19:25:05,#ThorRagnarok,226543
2017-04-10 19:25:05,Mundial 2026,
2017-04-10 19:25:05,Pulitzer,14200
2017-04-10 19:25:05,Enem,125998
2017-04-10 19:25:05,#10Abr,166163
2017-04-10 19:25:05,Michael Pineda,
2017-04-10 19:25:05,Galatasaray,53002
2017-04-10 19:25:05,R$82,00,36122
2017-04-10 19:25:05,Camp Rock 3,20723
2017-04-10 19:25:05,El Rosal,55580
2017-04-10 19:25:05,Claudio Ranieri,
2017-04-10 19:25:05,Margarita Isabel,
2017-04-10 19:25:05,Semih Kaya,
2017-04-10 19:25:05,#BBMAs,236792
2017-04-10 19:25:05,#TekMilletEvet,27892
2017-04-10 19:25:05,#CRYARS,
2017-04-10 19:25:05,#PascoaLuanCacauShowDia10,58512
2017-04-10 19:25:05,#TheIsland,
2017-04-10 19:25:05,#ConflictoDocente,15944
2017-04-10 19:25:05,#Quotidien,
2017-04-10 19:25:05,#KXIPvRCB,33018
2017-04-10 19:25:05,#NationalLibraryWeek,
2017-04-10 19:25:05,#CamOnSeventeen,17146
2017-04-10 19:25:05,#EnVacacionesNadie,
2017-04-10 19:25:05,#EstudienVagos,
2017-04-10 19:25:05,#ACARCL,
2017-04-10 19:25:05,#PelisConFiera,
2017-04-10 19:25:05,#KissingStrangers,
2017-04-10 19:25:05,#Consip,
2017-04-10 19:34:57,San Bernardino,104204
2017-04-10 19:34:57,#UniversityChallenge,13164
2017-04-10 19:34:57,#NationalSiblingsDay,95804
2017-04-10 19:34:57,United,1046273
2017-04-10 19:34:57,Pulitzer,19738
2017-04-10 19:34:57,#ThorRagnarok,228407
2017-04-10 19:34:57,Mundial 2026,
2017-04-10 19:34:57,#10Abr,173497
2017-04-10 19:34:57,Enem,128734
2017-04-10 19:34:57,Michael Pineda,
2017-04-10 19:34:57,Galatasaray,55458
2017-04-10 19:34:57,R$82,00,37322
2017-04-10 19:34:57,Camp Rock 3,21713
2017-04-10 19:34:57,El Rosal,60077
2017-04-10 19:34:57,Claudio Ranieri,
2017-04-10 19:34:57,Mustafi,
2017-04-10 19:34:57,Margarita Isabel,
2017-04-10 19:34:57,Sunil Gulati,
2017-04-10 19:34:57,Zaha,
2017-04-10 19:34:57,#TheIsland,
2017-04-10 19:34:57,#BBMAs,241219
2017-04-10 19:34:57,#CRYARS,
2017-04-10 19:34:57,#TekMilletEvet,29360
2017-04-10 19:34:57,#PascoaLuanCacauShowDia10,59373
2017-04-10 19:34:57,#ConflictoDocente,16437
2017-04-10 19:34:57,#Quotidien,
2017-04-10 19:34:57,#ACARCL,
2017-04-10 19:34:57,#KXIPvRCB,33092
2017-04-10 19:34:57,#EstudienVagos,
2017-04-10 19:34:57,#KissingStrangers,
2017-04-10 19:34:57,#NationalLibraryWeek,
2017-04-10 19:34:57,#CamOnSeventeen,18243
2017-04-10 19:34:57,#PelisConFiera,
2017-04-10 19:34:57,#EnVacacionesNadie,
2017-04-10 19:34:57,#5H3isComing,11143
2017-04-10 19:40:00,San Bernardino,106809
2017-04-10 19:40:00,#UniversityChallenge,14199
2017-04-10 19:40:00,#NationalSiblingsDay,97444
2017-04-10 19:40:00,Pulitzer,22768
2017-04-10 19:40:00,United,1059392
2017-04-10 19:40:00,#ThorRagnarok,230317
2017-04-10 19:40:00,Mundial 2026,
2017-04-10 19:40:00,#TheIsland,
2017-04-10 19:40:00,Enem,129989
2017-04-10 19:40:00,Michael Pineda,
2017-04-10 19:40:00,Galatasaray,57878
2017-04-10 19:40:00,R$82,00,37926
2017-04-10 19:40:00,El Rosal,62444
2017-04-10 19:40:00,Camp Rock 3,22216
2017-04-10 19:40:00,Mustafi,
2017-04-10 19:40:00,Claudio Ranieri,
2017-04-10 19:40:00,Zaha,
2017-04-10 19:40:00,Margarita Isabel,
2017-04-10 19:40:00,#10Abr,176821
2017-04-10 19:40:00,#BBMAs,243358
2017-04-10 19:40:00,#CRYARS,
2017-04-10 19:40:00,#TekMilletEvet,30400
2017-04-10 19:40:00,#ACARCL,
2017-04-10 19:40:00,#PascoaLuanCacauShowDia10,59812
2017-04-10 19:40:00,#ConflictoDocente,16689
2017-04-10 19:40:00,#Quotidien,
2017-04-10 19:40:00,#EstudienVagos,
2017-04-10 19:40:00,#KissingStrangers,
2017-04-10 19:40:00,#CamOnSeventeen,18725
2017-04-10 19:40:00,#KXIPvRCB,33134
2017-04-10 19:40:00,#NationalLibraryWeek,
2017-04-10 19:40:00,#PelisConFiera,
2017-04-10 19:40:00,#EnVacacionesNadie,
2017-04-10 19:40:00,#5H3isComing,11478
2017-04-10 19:54:53,San Bernardino,114685
2017-04-10 19:54:53,#UniversityChallenge,15422
2017-04-10 19:54:53,#NationalSiblingsDay,102029
2017-04-10 19:54:53,Pulitzer,31797
2017-04-10 19:54:53,United,1098689
2017-04-10 19:54:53,#ThorRagnarok,233189
2017-04-10 19:54:53,Mundial 2026,10859
2017-04-10 19:54:53,#TheIsland,
2017-04-10 19:54:53,Enem,134183
2017-04-10 19:54:53,Galatasaray,62649
2017-04-10 19:54:53,Michael Pineda,
2017-04-10 19:54:53,R$82,00,40190
2017-04-10 19:54:53,El Rosal,70684
2017-04-10 19:54:53,Camp Rock 3,23642
2017-04-10 19:54:53,Mustafi,
2017-04-10 19:54:53,Peggy Noonan,
2017-04-10 19:54:53,Claudio Ranieri,
2017-04-10 19:54:53,Zaha,
2017-04-10 19:54:53,Margarita Isabel,
2017-04-10 19:54:53,Sakho,
2017-04-10 19:54:53,#10Abr,186877
2017-04-10 19:54:53,#CRYARS,
2017-04-10 19:54:53,#BBMAs,249150
2017-04-10 19:54:53,#TekMilletEvet,32970
2017-04-10 19:54:53,#ACARCL,
2017-04-10 19:54:53,#PascoaLuanCacauShowDia10,61087
2017-04-10 19:54:53,#EstudienVagos,
2017-04-10 19:54:53,#ConflictoDocente,17358
2017-04-10 19:54:53,#KissingStrangers,
2017-04-10 19:54:53,#CamOnSeventeen,19443
2017-04-10 19:54:53,#PelisConFiera,
2017-04-10 19:54:53,#Quotidien,
2017-04-10 19:54:53,#NationalLibraryWeek,
2017-04-10 19:54:53,#ChatSophiaAbrahao,
2017-04-10 19:54:53,#KXIPvRCB,33220
2017-04-10 20:04:51,San Bernardino,119078
2017-04-10 20:04:51,#UniversityChallenge,15978
2017-04-10 20:04:51,#NationalSiblingsDay,105324
2017-04-10 20:04:51,Pulitzer,37003
2017-04-10 20:04:51,United,1115943
2017-04-10 20:04:51,#ThorRagnarok,235204
2017-04-10 20:04:51,Mundial 2026,11635
2017-04-10 20:04:51,#TheIsland,
2017-04-10 20:04:51,Enem,136816
2017-04-10 20:04:51,Palace,54078
2017-04-10 20:04:51,Galatasaray,63920
2017-04-10 20:04:51,Michael Pineda,
2017-04-10 20:04:51,R$82,00,41707
2017-04-10 20:04:51,El Rosal,76009
2017-04-10 20:04:51,Camp Rock 3,24586
2017-04-10 20:04:51,Mustafi,
2017-04-10 20:04:51,Peggy Noonan,
2017-04-10 20:04:51,Sakho,
2017-04-10 20:04:51,Zaha,
2017-04-10 20:04:51,Claudio Ranieri,
2017-04-10 20:04:51,#10Abr,193925
2017-04-10 20:04:51,#CRYARS,
2017-04-10 20:04:51,#BBMAs,253984
2017-04-10 20:04:51,#TekMilletEvet,34187
2017-04-10 20:04:51,#ACARCL,
2017-04-10 20:04:51,#EstudienVagos,
2017-04-10 20:04:51,#PascoaLuanCacauShowDia10,62034
2017-04-10 20:04:51,#ConflictoDocente,17753
2017-04-10 20:04:51,#FirstDates306,
2017-04-10 20:04:51,#KissingStrangers,
2017-04-10 20:04:51,#GFBdireniyor,
2017-04-10 20:04:51,#CamOnSeventeen,19755
2017-04-10 20:04:51,#PelisConFiera,
2017-04-10 20:04:51,#NationalLibraryWeek,
2017-04-10 20:04:51,#ChatSophiaAbrahao,
2017-04-10 20:04:51,#Quotidien,
2017-04-10 20:14:52,San Bernardino,123082
2017-04-10 20:14:52,#NationalSiblingsDay,108428
2017-04-10 20:14:52,#UniversityChallenge,16353
2017-04-10 20:14:52,Pulitzer,41700
2017-04-10 20:14:52,United,1141171
2017-04-10 20:14:52,#ThorRagnarok,236124
2017-04-10 20:14:52,Mundial 2026,12512
2017-04-10 20:14:52,#TheIsland,
2017-04-10 20:14:52,Enem,139642
2017-04-10 20:14:52,Palace,56183
2017-04-10 20:14:52,Michael Pineda,
2017-04-10 20:14:52,Galatasaray,65250
2017-04-10 20:14:52,R$82,00,43205
2017-04-10 20:14:52,Camp Rock 3,25566
2017-04-10 20:14:52,Zaha,
2017-04-10 20:14:52,Mustafi,
2017-04-10 20:14:52,Benteke,
2017-04-10 20:14:52,2026 World Cup,
2017-04-10 20:14:52,Sakho,
2017-04-10 20:14:52,#10Abr,201498
2017-04-10 20:14:52,#CRYARS,10157
2017-04-10 20:14:52,#BBMAs,258563
2017-04-10 20:14:52,#TekMilletEvet,35540
2017-04-10 20:14:52,#ACARCL,
2017-04-10 20:14:52,#EstudienVagos,
2017-04-10 20:14:52,#FirstDates306,
2017-04-10 20:14:52,#PascoaLuanCacauShowDia10,62927
2017-04-10 20:14:52,#ConflictoDocente,18197
2017-04-10 20:14:52,#GFBdireniyor,
2017-04-10 20:14:52,#KissingStrangers,
2017-04-10 20:14:52,#PelisConFiera,
2017-04-10 20:14:52,#CamOnSeventeen,19987
2017-04-10 20:14:52,#NationalLibraryWeek,
2017-04-10 20:14:52,#hartaberfair,
2017-04-10 20:14:52,#ChatSophiaAbrahao,
2017-04-10 20:24:59,San Bernardino,127288
2017-04-10 20:24:59,#NationalSiblingsDay,111642
2017-04-10 20:24:59,#UniversityChallenge,16748
2017-04-10 20:24:59,Pulitzer,46160
2017-04-10 20:24:59,United,1166737
2017-04-10 20:24:59,#ThorRagnarok,237914
2017-04-10 20:24:59,#TheIsland,
2017-04-10 20:24:59,Mundial 2026,13178
2017-04-10 20:24:59,Enem,142354
2017-04-10 20:24:59,Palace,62470
2017-04-10 20:24:59,Galatasaray,67315
2017-04-10 20:24:59,Michael Pineda,
2017-04-10 20:24:59,R$82,00,44742
2017-04-10 20:24:59,Bellerin,
2017-04-10 20:24:59,Zaha,
2017-04-10 20:24:59,Camp Rock 3,26510
2017-04-10 20:24:59,Benteke,
2017-04-10 20:24:59,Mustafi,
2017-04-10 20:24:59,Tyrese,
2017-04-10 20:24:59,2026 World Cup,
2017-04-10 20:24:59,Sakho,
2017-04-10 20:24:59,#CRYARS,12656
2017-04-10 20:24:59,#10Abr,208181
2017-04-10 20:24:59,#BBMAs,262800
2017-04-10 20:24:59,#TekMilletEvet,37252
2017-04-10 20:24:59,#ACARCL,
2017-04-10 20:24:59,#FirstDates306,
2017-04-10 20:24:59,#EstudienVagos,
2017-04-10 20:24:59,#report,
2017-04-10 20:24:59,#PascoaLuanCacauShowDia10,63923
2017-04-10 20:24:59,#GFBdireniyor,
2017-04-10 20:24:59,#ConflictoDocente,18669
2017-04-10 20:24:59,#KissingStrangers,
2017-04-10 20:24:59,#hartaberfair,
2017-04-10 20:24:59,#PelisConFiera,
2017-04-10 20:24:59,#ConCalorDanGanasDe,12659
2017-04-10 20:24:59,#NationalLibraryWeek,
2017-04-10 20:24:59,#CamOnSeventeen,20158
2017-04-10 20:24:59,#MyStressReliefTactics,
2017-04-10 20:34:53,#NationalSiblingsDay,115083
2017-04-10 20:34:53,San Bernardino,131071
2017-04-10 20:34:53,Pulitzer,50336
2017-04-10 20:34:53,#UniversityChallenge,17109
2017-04-10 20:34:53,#CRYARS,18252
2017-04-10 20:34:53,United,1192498
2017-04-10 20:34:53,#broadchurch,
2017-04-10 20:34:53,Mundial 2026,14167
2017-04-10 20:34:53,Enem,145227
2017-04-10 20:34:53,Arsenal Fan TV,
2017-04-10 20:34:53,Zaha,
2017-04-10 20:34:53,R$82,00,46414
2017-04-10 20:34:53,Bellerin,
2017-04-10 20:34:53,Galatasaray,69054
2017-04-10 20:34:53,Michael Pineda,
2017-04-10 20:34:53,Benteke,
2017-04-10 20:34:53,Camp Rock 3,27575
2017-04-10 20:34:53,Peggy Noonan,
2017-04-10 20:34:53,Tyrese,
2017-04-10 20:34:53,Mustafi,
2017-04-10 20:34:53,#TheIsland,
2017-04-10 20:34:53,#ThorRagnarok,239613
2017-04-10 20:34:53,#10Abr,214327
2017-04-10 20:34:53,#BBMAs,267117
2017-04-10 20:34:53,#FirstDates306,
2017-04-10 20:34:53,#TekMilletEvet,39369
2017-04-10 20:34:53,#ACARCL,
2017-04-10 20:34:53,#report,
2017-04-10 20:34:53,#EstudienVagos,
2017-04-10 20:34:53,#GFBdireniyor,
2017-04-10 20:34:53,#ConCalorDanGanasDe,15960
2017-04-10 20:34:53,#PascoaLuanCacauShowDia10,64792
2017-04-10 20:34:53,#ConflictoDocente,19196
2017-04-10 20:34:53,#PelisConFiera,
2017-04-10 20:34:53,#KissingStrangers,
2017-04-10 20:34:53,#hartaberfair,
2017-04-10 20:34:53,#NationalLibraryWeek,
2017-04-10 20:34:53,#Rubi061,
2017-04-10 20:44:55,Arsenal,213906
2017-04-10 20:44:55,#NationalSiblingsDay,118681
2017-04-10 20:44:55,San Bernardino,134418
2017-04-10 20:44:55,Pulitzer,54651
2017-04-10 20:44:55,#UniversityChallenge,17426
2017-04-10 20:44:55,United,1217651
2017-04-10 20:44:55,#broadchurch,
2017-04-10 20:44:55,Mundial 2026,15004
2017-04-10 20:44:55,Enem,148377
2017-04-10 20:44:55,Zaha,10652
2017-04-10 20:44:55,Big Sam,
2017-04-10 20:44:55,Bellerin,
2017-04-10 20:44:55,Galatasaray,71753
2017-04-10 20:44:55,Michael Pineda,
2017-04-10 20:44:55,Tyrese,
2017-04-10 20:44:55,Benteke,
2017-04-10 20:44:55,Camp Rock 3,28504
2017-04-10 20:44:55,Peggy Noonan,
2017-04-10 20:44:55,#TheIsland,
2017-04-10 20:44:55,#ThorRagnarok,242082
2017-04-10 20:44:55,#10Abr,220306
2017-04-10 20:44:55,#FirstDates306,
2017-04-10 20:44:55,#BBMAs,271194
2017-04-10 20:44:55,#TekMilletEvet,41535
2017-04-10 20:44:55,#ACARCL,
2017-04-10 20:44:55,#report,
2017-04-10 20:44:55,#EstudienVagos,
2017-04-10 20:44:55,#GFBdireniyor,
2017-04-10 20:44:55,#ConCalorDanGanasDe,19319
2017-04-10 20:44:55,#PascoaLuanCacauShowDia10,65702
2017-04-10 20:44:55,#ConflictoDocente,19765
2017-04-10 20:44:55,#PelisConFiera,
2017-04-10 20:44:55,#SFGOpeningDay,
2017-04-10 20:44:55,#Rubi061,
2017-04-10 20:44:55,#UnaAppPara,
2017-04-10 20:44:55,#KissingStrangers,
2017-04-10 20:44:55,#MadeInChelsea,
2017-04-10 20:44:55,#MachistaComoMORENA,
2017-04-10 20:54:54,Arsenal,257748
2017-04-10 20:54:54,#NationalSiblingsDay,121971
2017-04-10 20:54:54,San Bernardino,137386
2017-04-10 20:54:54,Pulitzer,58405
2017-04-10 20:54:54,#UniversityChallenge,17620
2017-04-10 20:54:54,#broadchurch,
2017-04-10 20:54:54,United,1244229
2017-04-10 20:54:54,Mundial 2026,15644
2017-04-10 20:54:54,Enem,151410
2017-04-10 20:54:54,Zaha,13281
2017-04-10 20:54:54,Bellerin,
2017-04-10 20:54:54,Tyrese,10385
2017-04-10 20:54:54,Galatasaray,73203
2017-04-10 20:54:54,Benteke,
2017-04-10 20:54:54,Camp Rock 3,29436
2017-04-10 20:54:54,Michael Pineda,
2017-04-10 20:54:54,Rafael Vidal,
2017-04-10 20:54:54,Mustafi,
2017-04-10 20:54:54,#TheIsland,
2017-04-10 20:54:54,#ThorRagnarok,243727
2017-04-10 20:54:54,#10Abr,226397
2017-04-10 20:54:54,#FirstDates306,
2017-04-10 20:54:54,#BBMAs,275326
2017-04-10 20:54:54,#report,
2017-04-10 20:54:54,#TekMilletEvet,42510
2017-04-10 20:54:54,#ACARCL,
2017-04-10 20:54:54,#EstudienVagos,
2017-04-10 20:54:54,#GFBdireniyor,
2017-04-10 20:54:54,#ConCalorDanGanasDe,21217
2017-04-10 20:54:54,#MadeInChelsea,
2017-04-10 20:54:54,#ConflictoDocente,20375
2017-04-10 20:54:54,#Rubi061,
2017-04-10 20:54:54,#PascoaLuanCacauShowDia10,66609
2017-04-10 20:54:54,#PelisConFiera,
2017-04-10 20:54:54,#UnaAppPara,
2017-04-10 20:54:54,#SFGOpeningDay,
2017-04-10 20:54:54,#MachistaComoMORENA,
2017-04-10 20:54:54,#KissingStrangers,
2017-04-10 21:04:48,Arsenal,298684
2017-04-10 21:04:48,#NationalSiblingsDay,125529
2017-04-10 21:04:48,San Bernardino,140054
2017-04-10 21:04:48,Pulitzer,61866
2017-04-10 21:04:48,#broadchurch,11882
2017-04-10 21:04:48,#UniversityChallenge,17795
2017-04-10 21:04:48,United,1262416
2017-04-10 21:04:48,Mundial 2026,16231
2017-04-10 21:04:48,Enem,154496
2017-04-10 21:04:48,Zaha,14587
2017-04-10 21:04:48,Sakho,11265
2017-04-10 21:04:48,R$82,00,51347
2017-04-10 21:04:48,Tyrese,10999
2017-04-10 21:04:48,Bellerin,
2017-04-10 21:04:48,Benteke,
2017-04-10 21:04:48,Galatasaray,73501
2017-04-10 21:04:48,Camp Rock 3,30328
2017-04-10 21:04:48,Michael Pineda,
2017-04-10 21:04:48,#TheIsland,
2017-04-10 21:04:48,#10Abr,232133
2017-04-10 21:04:48,#ThorRagnarok,245239
2017-04-10 21:04:48,#FirstDates306,
2017-04-10 21:04:48,#BBMAs,279000
2017-04-10 21:04:48,#report,
2017-04-10 21:04:48,#TekMilletEvet,44066
2017-04-10 21:04:48,#ConCalorDanGanasDe,22464
2017-04-10 21:04:48,#ACARCL,
2017-04-10 21:04:48,#EstudienVagos,
2017-04-10 21:04:48,#GFBdireniyor,
2017-04-10 21:04:48,#MadeInChelsea,
2017-04-10 21:04:48,#Rubi061,
2017-04-10 21:04:48,#SFGOpeningDay,
2017-04-10 21:04:48,#UnaAppPara,
2017-04-10 21:04:48,#ConflictoDocente,20890
2017-04-10 21:04:48,#PelisConFiera,
2017-04-10 21:04:48,#PascoaLuanCacauShowDia10,67711
2017-04-10 21:04:48,#MachistaComoMORENA,
2017-04-10 21:04:48,#NationalLibraryWeek,
2017-04-10 21:15:07,Arsenal,328458
2017-04-10 21:15:07,#NationalSiblingsDay,129709
2017-04-10 21:15:07,#broadchurch,13290
2017-04-10 21:15:07,San Bernardino,142710
2017-04-10 21:15:07,Pulitzer,65367
2017-04-10 21:15:07,United,1289459
2017-04-10 21:15:07,#UniversityChallenge,18001
2017-04-10 21:15:07,Mundial 2026,16753
2017-04-10 21:15:07,Enem,158091
2017-04-10 21:15:07,Zaha,15841
2017-04-10 21:15:07,Sakho,12315
2017-04-10 21:15:07,R$82,00,53203
2017-04-10 21:15:07,Tyrese,11635
2017-04-10 21:15:07,Bellerin,10516
2017-04-10 21:15:07,Camp Rock 3,31202
2017-04-10 21:15:07,Benteke,
2017-04-10 21:15:07,Galatasaray,74425
2017-04-10 21:15:07,Rafael Vidal,
2017-04-10 21:15:07,Michael Pineda,
2017-04-10 21:15:07,Las Mercedes,79610
2017-04-10 21:15:07,#TheIsland,
2017-04-10 21:15:07,#10Abr,238009
2017-04-10 21:15:07,#ThorRagnarok,245743
2017-04-10 21:15:07,#FirstDates306,
2017-04-10 21:15:07,#TekMilletEvet,44629
2017-04-10 21:15:07,#BBMAs,283469
2017-04-10 21:15:07,#report,
2017-04-10 21:15:07,#ConCalorDanGanasDe,23544
2017-04-10 21:15:07,#EstudienVagos,
2017-04-10 21:15:07,#ACARCL,
2017-04-10 21:15:07,#GFBdireniyor,
2017-04-10 21:15:07,#MadeInChelsea,
2017-04-10 21:15:07,#Rubi061,
2017-04-10 21:15:07,#UnaAppPara,
2017-04-10 21:15:07,#SFGOpeningDay,
2017-04-10 21:15:07,#ConflictoDocente,21421
2017-04-10 21:15:07,#PelisConFiera,
2017-04-10 21:15:07,#conquis13,
2017-04-10 21:24:50,Arsenal,349831
2017-04-10 21:24:50,#NationalSiblingsDay,132949
2017-04-10 21:24:50,#broadchurch,14170
2017-04-10 21:24:50,Pulitzer,68413
2017-04-10 21:24:50,San Bernardino,145257
2017-04-10 21:24:50,United,1314004
2017-04-10 21:24:50,#UniversityChallenge,18158
2017-04-10 21:24:50,Mundial 2026,17264
2017-04-10 21:24:50,Enem,161731
2017-04-10 21:24:50,Zaha,16731
2017-04-10 21:24:50,Sakho,13059
2017-04-10 21:24:50,Tyrese,12284
2017-04-10 21:24:50,Bellerin,11711
2017-04-10 21:24:50,Rafael Vidal,10345
2017-04-10 21:24:50,Camp Rock 3,32284
2017-04-10 21:24:50,Galatasaray,75323
2017-04-10 21:24:50,Las Mercedes,84024
2017-04-10 21:24:50,Benteke,
2017-04-10 21:24:50,#TheIsland,
2017-04-10 21:24:50,#10Abr,244428
2017-04-10 21:24:50,#ThorRagnarok,247088
2017-04-10 21:24:50,#FirstDates306,
2017-04-10 21:24:50,#ConCalorDanGanasDe,23825
2017-04-10 21:24:50,#TekMilletEvet,45361
2017-04-10 21:24:50,#report,
2017-04-10 21:24:50,#BBMAs,287806
2017-04-10 21:24:50,#EstudienVagos,
2017-04-10 21:24:50,#ACARCL,
2017-04-10 21:24:50,#GFBdireniyor,
2017-04-10 21:24:50,#Rubi061,
2017-04-10 21:24:50,#MadeInChelsea,
2017-04-10 21:24:50,#UnaAppPara,
2017-04-10 21:24:50,#SFGOpeningDay,
2017-04-10 21:24:50,#UnwrittenRulesInLife,
2017-04-10 21:24:50,#Cecenia,
2017-04-10 21:24:50,#ConflictoDocente,21853
2017-04-10 21:24:50,#pauw,
2017-04-10 21:24:50,#MachistaComoMORENA,
2017-04-10 21:34:54,Arsenal,367898
2017-04-10 21:34:54,#NationalSiblingsDay,136837
2017-04-10 21:34:54,#broadchurch,14814
2017-04-10 21:34:54,Pulitzer,71686
2017-04-10 21:34:54,San Bernardino,148142
2017-04-10 21:34:54,United,1340607
2017-04-10 21:34:54,#UniversityChallenge,18312
2017-04-10 21:34:54,Mundial 2026,17691
2017-04-10 21:34:54,Enem,165493
2017-04-10 21:34:54,Zaha,17556
2017-04-10 21:34:54,Sakho,13525
2017-04-10 21:34:54,Tyrese,12987
2017-04-10 21:34:54,Rafael Vidal,11108
2017-04-10 21:34:54,Bellerin,12656
2017-04-10 21:34:54,Camp Rock 3,33482
2017-04-10 21:34:54,Las Mercedes,87979
2017-04-10 21:34:54,Galatasaray,76203
